type	names	baking_powder	baking_soda	brown_sugar	butter	buttermilk	cake_mix	cream	egg	flour	juice	lard	margarine	milk	oil	salt	shortening	soymilk	sugar	water	yeast	ingredients
biscuits	pumpkin-biscuits	0.5	0.0	1.5	4.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	2 1/2 cups all-purpose flour,  3 tablespoons packed brown sugar,  1 tablespoon baking powder,  1/2 teaspoon salt,  1/4 teaspoon ground nutmeg,  1/4 teaspoon ground cinnamon,  1/4 teaspoon ground ginger,  1/2 cup butter, sliced,  2 cups pumpkin puree,
biscuits	pumpkin-biscuits-2	0.5	0.0	1.5	4.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	2 1/2 cups all-purpose flour,  3 tablespoons packed brown sugar,  1 tablespoon baking powder,  1/2 teaspoon salt,  1/4 teaspoon ground nutmeg,  1/4 teaspoon ground cinnamon,  1/4 teaspoon ground ginger,  1/2 cup butter, sliced,  2 cups pumpkin puree,
biscuits	raisin-tea-biscuits	0.5	0.0	0.0	6.0	0.0	0.0	0.0	1.75	26.0	0.0	0.0	0.0	8.0	0.0	0.083	0.0	0.0	1.5	8.5	0.0	2/3 cup raisins,  1 cup hot water,  3 1/4 cups all-purpose flour,  3 tablespoons white sugar,  1 tablespoon baking powder,  1/2 teaspoon salt,  3/4 cup cold butter, cut into pieces,  1 cup milk,  1 egg,  1 tablespoon water,
biscuits	ranch-eggs-n-biscuits	0.833	0.0	0.0	4.0	0.0	0.0	0.083	10.5	16.0	0.0	0.0	0.0	6.0	0.0	0.167	0.0	0.0	0.333	0.0	0.0	2 cups all-purpose flour,  5 teaspoons baking powder,  2 teaspoons sugar,  1 teaspoon salt,  1/2 teaspoon cream of tartar,  1/2 cup cold butter or margarine,  3/4 cup milk,  1/2 pound bacon, diced,  1/3 cup chopped onion,  1 teaspoon chili powder,  2 cups picante sauce,  2 tablespoons minced fresh cilantro or parsley,  6 eggs,
biscuits	rye-biscuits	0.167	0.0	0.5	1.0	0.0	0.0	0.5	1.75	2.664	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	1/3 cup all-purpose flour,  1/4 cup rye flour,  1 tablespoon brown sugar,  1 teaspoon baking powder,  1/4 teaspoon caraway seeds,  1/8 teaspoon salt,  2 tablespoons cold butter,  1 egg,  1 tablespoon half-and-half cream,
biscuits	rye-drop-biscuits	0.167	0.0	0.5	2.0	0.0	0.0	0.0	1.75	2.664	0.0	0.0	0.0	0.5	0.0	0.021	0.0	0.0	0.0	0.0	0.0	1/3 cup all-purpose flour,  1/4 cup rye flour,  1 tablespoon brown sugar,  1 teaspoon baking powder,  1/4 teaspoon dried parsley flakes,  1/8 teaspoon salt,  1/4 cup cold butter or margarine,  1 egg,  1 tablespoon milk,
biscuits	sage-cornmeal-biscuits	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	6.0	0.0	0.083	2.664	0.0	0.0	0.0	0.0	1 1/2 cups all-purpose flour,  1/2 cup cornmeal,  3 teaspoons baking powder,  1/2 teaspoon rubbed sage,  1/2 teaspoon salt,  1/3 cup shortening,  3/4 cup milk,
biscuits	shmunkys-colby-jack-cheddar-biscuits	0.5	0.0	0.0	3.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	8.0	0.167	0.167	0.0	0.0	0.167	0.0	0.0	1 teaspoon olive oil,  2 cups all-purpose flour,  1 tablespoon baking powder,  1 1/2 teaspoons dried parsley,  1/8 teaspoon ground thyme,  1 teaspoon salt,  1 teaspoon white sugar,  1 cup shredded Colby-Monterey Jack cheese,  1/4 cup shredded white Cheddar cheese,  6 tablespoons butter,  1 cup 2% milk,
biscuits	sky-high-biscuits	0.75	0.0	0.0	6.0	0.0	0.0	0.125	1.75	24.0	0.0	0.0	0.0	8.0	0.0	0.083	0.0	0.0	1.0	0.0	0.0	2 cups all-purpose flour,  1 cup whole wheat flour,  2 tablespoons sugar,  4 1/2 teaspoons baking powder,  3/4 teaspoon cream of tartar,  1/2 teaspoon salt,  3/4 cup cold butter or margarine,  1 egg,  1 cup milk,
biscuits	sour-cream-biscuits	0.5	0.083	0.0	0.0	0.0	0.0	6.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.75	0.0	2 cups all-purpose flour,  1/2 teaspoon salt,  1/2 teaspoon baking soda,  3 teaspoons baking powder,  3/4 cup sour cream,  1 1/2 tablespoons water,
biscuits	sourdough-drop-biscuits	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	2.664	0.042	0.0	0.0	0.0	0.0	0.0	1 cup sourdough starter,  1/3 cup vegetable oil,  3/4 teaspoon baking soda,  1/4 teaspoon salt,  1 cup all-purpose flour,
biscuits	south-georgia-biscuits	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	8.0	0.0	0.167	4.0	0.0	0.0	0.0	0.0	2 1/2 cups all-purpose flour,  1 tablespoon baking powder,  1 teaspoon salt,  1/2 cup shortening,  1 cup whole milk,
biscuits	southern-gal-biscuits	0.667	0.0	0.0	0.0	0.0	0.0	0.083	1.75	16.0	0.0	0.0	0.0	5.328	0.0	0.083	4.0	0.0	1.0	0.0	0.0	2 cups all-purpose flour,  2 tablespoons sugar,  4 teaspoons baking powder,  1/2 teaspoon salt,  1/2 teaspoon cream of tartar,  1/2 cup shortening,  1 egg,  2/3 cup milk,
biscuits	sticky-apple-biscuits	0.333	0.0	2.0	2.5	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	5.328	0.0	0.083	1.5	0.0	0.0	1.0	0.0	1/4 cup honey,  1/4 cup packed brown sugar,  2 tablespoons butter or margarine, melted,  2 tablespoons water,  1/3 cup pecan halves,  BISCUIT:,  2 cups all-purpose flour,  2 teaspoons baking powder,  1/2 teaspoon salt,  1/2 teaspoon ground cinnamon,  3 tablespoons shortening,  3 tablespoons cold butter or margarine,  2/3 cup milk,  1/2 cup diced peeled tart apple,  FILLING:,  3 tablespoons butter or margarine, softened,  2 tablespoons applesauce,  1 tablespoon honey,  1/4 cup packed brown sugar,  3 tablespoons raisins,
biscuits	strawberry-lemon-shortcake	0.125	0.0	0.0	1.5	0.0	0.0	0.0	0.75	8.0	0.0	0.0	0.0	1.5	0.0	0.021	0.0	0.0	2.0	0.0	0.0	1 1/2 cups sliced fresh strawberries,  2 tablespoons sugar,  SHORTCAKE:,  1 cup all-purpose flour,  2 tablespoons sugar,  3/4 teaspoon baking powder,  1/8 teaspoon salt,  2 tablespoons cold butter,  3 tablespoons 2% milk,  1 egg yolk, beaten,  3/4 teaspoon grated lemon peel,  LEMON BUTTER:,  1 tablespoon butter, softened,  1/4 teaspoon grated lemon peel,  WHIPPED CREAM:,  1/3 cup heavy whipping cream,  1 teaspoon sugar,
biscuits	sunshine-biscuits	0.75	0.0	0.0	6.0	0.0	0.0	0.125	1.75	16.0	0.0	0.0	0.0	8.0	0.0	0.083	0.0	0.0	1.0	0.0	0.0	2 cups all-purpose flour,  1 cup cornmeal,  2 tablespoons sugar,  4 1/2 teaspoons baking powder,  3/4 teaspoon cream of tartar,  1/2 teaspoon salt,  3/4 cup cold butter or margarine,  1 egg, lightly beaten,  1 cup milk,
biscuits	sweet-potato-biscuits	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	0.0	0.167	1.0	0.0	0.333	0.0	0.0	1 cup all-purpose flour,  3 teaspoons baking powder,  2 teaspoons white sugar,  1 teaspoon salt,  2 tablespoons shortening,  3/4 cup mashed sweet potatoes,  1/4 cup milk,
biscuits	sweet-potato-biscuits-2	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	6.0	0.0	0.167	2.664	0.0	0.0	0.0	0.0	2 1/2 cups all-purpose flour,  1 tablespoon baking powder,  1 teaspoon salt,  1/3 cup shortening,  1 (15 ounce) can sweet potatoes, drained,  3/4 cup milk,
biscuits	tea-biscuits	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	6.0	0.0	0.167	4.0	0.0	0.0	0.0	0.0	2 cups all-purpose flour,  4 teaspoons baking powder,  1 teaspoon salt,  1/2 cup shortening,  3/4 cup milk,
biscuits	touch-of-honey-biscuits	0.25	0.0	0.0	2.0	0.0	0.0	0.042	0.0	8.0	0.0	0.0	0.0	2.664	0.0	0.042	0.0	0.0	0.0	0.0	0.0	1 cup all-purpose flour,  1 1/2 teaspoons baking powder,  1/4 teaspoon salt,  1/4 teaspoon cream of tartar,  1/4 cup cold butter,  1/3 cup milk,  1 teaspoon honey,
biscuits	upside-down-orange-biscuits	0.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	6.0	0.0	0.083	1.5	0.0	2.0	0.0	0.0	2 cups all-purpose flour,  1 tablespoon baking powder,  1/2 teaspoon salt,  3 tablespoons shortening,  3/4 cup milk,  2 tablespoons butter, softened,  1/4 cup sugar,  1 teaspoon ground cinnamon,  TOPPING:,  1/2 cup sugar,  1/2 cup orange juice,  3 tablespoons butter, melted,  2 teaspoons grated orange peel,
biscuits	whipped-cream-biscuits	0.25	0.0	0.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	1 cup all-purpose flour,  1 1/2 teaspoons baking powder,  1/4 teaspoon salt,  1/2 cup whipping cream, whipped,
biscuits	whole-wheat-biscuits	0.125	0.042	0.0	3.0	2.0	0.0	0.0	0.0	5.328	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.5	0.0	0.0	1/3 cup all-purpose flour,  1/3 cup whole wheat flour,  1 tablespoon sugar,  3/4 teaspoon baking powder,  1/4 teaspoon baking soda,  1/4 teaspoon salt,  2 tablespoons cold butter or margarine,  1/4 cup buttermilk,
biscuits	yogurt-biscuits	0.25	0.042	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	0.083	0.0	0.083	0.0	0.0	0.167	0.0	0.0	1 1/8 cups all-purpose flour,  1 1/2 teaspoons baking powder,  1/2 teaspoon salt,  1/4 teaspoon baking soda,  2 tablespoons cold margarine,  1/2 cup fat-free plain yogurt,  1 teaspoon sugar,  1/2 teaspoon fat free milk,
breakfast-bread	100-percent-whole-wheat-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	1.0	0.167	0.0	0.0	0.0	14.0	0.333	1 3/4 cups warm water (110 degrees F (43 degrees C)),  1/4 cup honey,  2 teaspoons instant yeast,  6 cups stone ground whole wheat flour,  6 tablespoons vital wheat gluten,  1 tablespoon flax seeds,  1 tablespoon flax seed meal,  1 tablespoon rolled oats,  1 tablespoon sesame seeds,  1 tablespoon quinoa,  1 tablespoon sunflower seeds,  1 teaspoon salt,  2 tablespoons coconut oil, melted,
breakfast-bread	aloha-quick-bread	0.0	0.167	0.0	4.0	0.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	2.0	0.0	0.083	0.0	0.0	8.0	0.0	0.0	1/2 cup butter, softened,  1 cup white sugar,  2 eggs,  1 cup mashed ripe bananas,  1/4 cup milk,  1 tablespoon grated orange peel,  1 teaspoon vanilla extract,  1/2 teaspoon almond extract,  2 cups all-purpose flour,  1 teaspoon baking soda,  1/2 teaspoon salt,  1 cup flaked coconut,  1/2 cup chopped walnuts,  1/2 cup crushed pineapple,
breakfast-bread	angies-to-die-for-banana-bread	0.0	0.333	4.0	12.0	8.0	0.0	4.0	7.0	28.0	0.0	0.0	0.0	0.0	0.0	0.167	4.0	0.0	16.0	0.0	0.0	3 1/2 cups all-purpose flour,  2 teaspoons baking soda,  1 teaspoon salt,  1/2 cup butter at room temperature,  1/2 cup vegetable shortening,  2 cups white sugar,  1/2 cup brown sugar,  4 ripe bananas,  4 eggs,  1 cup buttermilk,  1/2 cup sour cream,  2 1/2 teaspoons vanilla extract,
breakfast-bread	apple-breakfast-bread	0.0	0.167	0.0	4.0	0.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	8.0	0.0	0.0	1/2 cup butter,  1 cup sugar,  2 eggs,  2 cups all-purpose flour,  1 teaspoon baking soda,  1/2 teaspoon salt,  1 teaspoon ground cinnamon,  1/2 teaspoon ground cloves,  2 apples - peeled, cored and chopped,
breakfast-bread	apple-cinnamon-oatmeal-bread	0.0	0.167	0.0	2.0	0.0	0.0	0.0	3.5	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1/4 cup butter, softened,  1 cup white sugar,  1 cup chunky applesauce,  1 1/2 teaspoons ground cinnamon,  2 packets instant apple cinnamon oatmeal (single serving size),  2 eggs,  1 teaspoon baking soda,  1 1/2 cups all-purpose flour,
breakfast-bread	apple-raisin-bread	0.333	0.042	5.328	0.0	0.0	0.0	0.0	3.5	12.0	0.0	0.0	0.0	2.0	2.0	0.167	0.0	0.0	0.0	0.0	0.0	1 1/2 cups all-purpose flour,  2 teaspoons baking powder,  1/4 teaspoon baking soda,  1 teaspoon salt,  1 1/4 teaspoons ground cinnamon,  1/4 teaspoon ground nutmeg,  2/3 cup packed brown sugar,  1 cup rolled oats,  1 1/2 cups grated apple,  1/4 cup chopped walnuts,  1/4 cup raisins,  2 eggs,  1/4 cup milk,  1/4 cup vegetable oil,
breakfast-bread	applesauce-bread-i	0.042	0.167	0.0	0.0	0.0	0.0	4.0	5.25	24.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	16.0	0.0	0.0	3 cups all-purpose flour,  3 eggs,  2 cups white sugar,  1 cup vegetable oil,  2 cups applesauce,  1 cup raisins (optional),  1 teaspoon ground cinnamon,  1 teaspoon baking soda,  1/4 teaspoon baking powder,  1/2 cup sour cream,
breakfast-bread	applesauce-raisin-bread	0.25	0.083	6.0	0.0	0.0	0.0	0.0	3.5	12.0	2.0	0.0	0.0	2.0	2.664	0.0	0.0	0.0	0.0	0.0	0.0	1 1/2 cups all-purpose flour,  1 1/2 teaspoons baking powder,  1/2 teaspoon baking soda,  1 1/2 teaspoons ground cinnamon,  1 cup quick cooking oats,  3/4 cup packed brown sugar,  3/4 cup raisins,  1 1/4 cups applesauce,  1/3 cup vegetable oil,  2 eggs, beaten,  1/4 cup milk,  1/4 cup apple juice,
breakfast-bread	apricot-nut-bread	0.167	0.083	0.0	0.0	0.0	0.0	0.0	3.5	14.0	0.0	0.0	0.0	0.0	0.0	0.083	2.664	0.0	4.0	0.0	0.0	1 (15 ounce) can apricot halves,  1/3 cup shortening,  1/2 cup white sugar,  2 eggs,  1 3/4 cups sifted all-purpose flour,  1 teaspoon baking powder,  1/2 teaspoon baking soda,  1/2 teaspoon salt,  1/2 cup chopped walnuts,
breakfast-bread	apricot-orange-bread	0.5	0.042	0.0	2.0	0.0	0.0	0.0	1.75	16.0	4.0	0.0	0.0	1.0	0.0	0.083	0.0	0.0	6.0	0.0	0.0	2 cups all-purpose flour,  1 tablespoon baking powder,  1/2 teaspoon salt,  1/4 teaspoon baking soda,  3/4 cup white sugar,  1/4 cup butter or margarine, softened,  1/2 cup orange juice,  2 tablespoons milk,  1 egg,  1 1/2 cups dried apricots, chopped,  1/2 cup semisweet chocolate chips,  1/2 cup chopped walnuts,
breakfast-bread	authentic-german-bread-bauernbrot	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	32.0	1.0	1 1/2 ounces compressed fresh yeast,  1 quart warm water,  2 tablespoons white sugar,  4 cups all-purpose flour,  &nbsp;,  8 cups white rye flour,  4 cups all-purpose flour,  2 tablespoons salt,  1 teaspoon white sugar,  2 cups warm water,
breakfast-bread	baked-pumpkin-bread	0.0	0.208	8.0	5.0	4.0	0.0	0.0	1.75	12.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	0.0	0.0	0.0	1 1/2 cups all-purpose flour,  1 1/4 teaspoons baking soda,  1 teaspoon salt,  1 teaspoon ground cinnamon,  1/2 teaspoon ground nutmeg,  1 cup solid pack pumpkin puree,  1 cup packed brown sugar,  1/2 cup buttermilk,  1 egg,  2 tablespoons butter, softened,
breakfast-bread	banana-banana-bread	0.0	0.167	6.0	4.0	0.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	2 cups all-purpose flour,  1 teaspoon baking soda,  1/4 teaspoon salt,  1/2 cup butter,  3/4 cup brown sugar,  2 eggs, beaten,  2 1/3 cups mashed overripe bananas,
breakfast-bread	banana-bread---quick-bread-for-machines	0.167	0.083	0.0	0.0	0.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	6.0	0.0	0.0	2 cups all-purpose flour,  1 teaspoon baking powder,  1/2 teaspoon baking soda,  3/4 cup white sugar,  3 tablespoons vegetable oil,  2 eggs,  2 bananas, peeled and halved lengthwise,
breakfast-bread	banana-bread-i	0.0	0.167	0.0	2.0	0.0	0.0	0.0	3.5	12.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	8.0	0.0	0.0	1 1/2 cups all-purpose flour,  1 teaspoon baking soda,  1/2 teaspoon salt,  1 cup white sugar,  2 eggs, beaten,  1/4 cup butter, melted,  3 bananas, mashed,
breakfast-bread	banana-bread-ii	0.333	0.042	0.0	2.664	0.0	0.0	0.0	3.5	14.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	5.328	0.0	0.0	1 3/4 cups all-purpose flour,  2 teaspoons baking powder,  1/4 teaspoon baking soda,  1/2 teaspoon salt,  2/3 cup white sugar,  1/3 cup butter, softened,  2 eggs,  1 cup mashed banana,  1/2 cup chopped walnuts,
breakfast-bread	banana-bread-iii	0.5	0.0	0.0	0.0	0.0	0.0	0.0	5.25	24.0	0.0	0.0	1.5	8.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	3 tablespoons margarine,  2 cups white sugar,  3 egg yolks,  3 cups all-purpose flour,  1 tablespoon baking powder,  1 cup milk,  3 egg whites,  6 bananas,  2 tablespoons white sugar,  1 teaspoon ground cinnamon,
breakfast-bread	banana-bread-iv	0.0	0.333	0.0	0.0	0.0	0.0	0.0	7.0	28.0	0.0	0.0	0.0	0.0	0.0	0.167	8.0	0.0	20.0	0.0	0.0	5 very ripe bananas,  4 eggs,  1 cup shortening,  2 1/2 cups white sugar,  1 tablespoon vanilla extract,  3 1/2 cups all-purpose flour,  2 teaspoons baking soda,  1 teaspoon salt,
breakfast-bread	banana-bread-v	0.167	0.083	0.0	0.0	0.0	0.0	0.0	1.75	16.0	0.0	0.0	4.0	2.5	0.0	0.083	0.0	0.0	8.0	0.0	0.0	2 cups all-purpose flour,  1/2 teaspoon baking soda,  1 cup white sugar,  1 egg,  5 tablespoons milk,  1 teaspoon baking powder,  1/2 teaspoon salt,  1/2 cup margarine,  1 cup mashed bananas,  1/2 cup chopped walnuts (optional),
breakfast-bread	banana-bread-vi	0.167	0.0	0.0	0.0	0.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	5.328	0.0	0.0	4 ripe bananas, mashed,  2/3 cup white sugar,  2 eggs,  2 cups all-purpose flour,  1 teaspoon baking powder,  1/2 teaspoon salt,  1/2 cup chopped walnuts,
breakfast-bread	banana-bread-viii	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.167	4.0	0.0	8.0	0.0	0.0	1/2 cup shortening,  1 cup white sugar,  1 1/2 cups all-purpose flour,  1 teaspoon baking soda,  1 teaspoon salt,  3 ripe bananas,
breakfast-bread	banana-bread-with-oat-streusel-topping	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1/4 cup cold butter, cut into small pieces,  1/2 cup all-purpose flour,  1/4 cup packed brown sugar,  1 teaspoon ground cinnamon,  1/2 cup quick cooking oats,  &nbsp;,  1 1/4 cups white sugar,  1/2 cup butter, softened,  2 eggs,  3 ripe bananas, mashed,  1/2 cup buttermilk,  1 teaspoon vanilla extract,  2 1/2 cups all-purpose flour,  2 teaspoons pumpkin pie spice,  2 teaspoons baking powder,  1/2 teaspoon ground cinnamon,  1 cup chopped nuts  (optional),
breakfast-bread	banana-butterscotch-bread	0.167	0.083	0.0	10.0	0.0	0.0	0.0	1.75	16.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	6.0	0.0	0.0	2 cups all-purpose flour,  1 teaspoon baking powder,  1/2 teaspoon baking soda,  1/2 teaspoon salt,  3/4 teaspoon ground cinnamon,  1/2 teaspoon ground nutmeg,  1/2 cup butter,  3/4 cup white sugar,  1 large egg,  3 ripe bananas, mashed,  3/4 cup butterscotch chips,  1/2 cup chopped walnuts (optional),
breakfast-bread	banana-chai-bread	0.5	0.0	0.0	0.0	0.0	0.0	4.0	3.5	14.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	6.0	0.0	0.0	1 3/4 cups all-purpose flour,  1 tablespoon baking powder,  1/2 teaspoon salt,  3/4 cup white sugar,  1/2 cup lowfat cream cheese,  2 eggs,  3/4 cup mashed bananas,  1/4 cup brewed chai tea,
breakfast-bread	banana-date-flaxseed-bread	0.083	0.083	0.0	0.0	0.0	0.0	0.0	3.5	12.0	0.0	0.0	0.0	0.0	2.0	0.083	0.0	0.0	4.0	0.0	0.0	1/2 cup flax seed,  3 bananas, mashed,  1/4 cup vegetable oil,  1/2 cup white sugar,  2 eggs,  1 1/2 cups all-purpose flour,  1/2 teaspoon baking powder,  1/2 teaspoon baking soda,  1/2 teaspoon salt,  1/4 cup flax seed,  1/2 cup chopped pitted dates,
breakfast-bread	banana-nut-bread-i	0.25	0.25	0.0	10.0	10.0	0.0	0.0	5.25	24.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	20.0	0.0	0.0	2 1/2 cups white sugar,  1 cup shortening,  3 eggs,  1 1/2 cups mashed bananas,  3 cups all-purpose flour,  1 1/4 cups buttermilk,  1 1/2 teaspoons baking soda,  1 1/2 teaspoons baking powder,  1 teaspoon vanilla extract,  1/2 cup chopped walnuts,
breakfast-bread	banana-nut-bread-ii	0.417	0.083	0.0	0.0	0.0	0.0	0.0	3.5	20.0	0.0	0.0	4.0	5.328	0.0	0.167	0.0	0.0	8.0	0.0	0.0	1/2 cup margarine, softened,  2/3 cup milk,  2 eggs,  2 1/2 cups all-purpose flour,  1 cup white sugar,  2 1/2 teaspoons baking powder,  1/2 teaspoon baking soda,  1 teaspoon salt,  2/3 cup mashed bananas,  1/2 cup chopped walnuts,
breakfast-bread	banana-nut-bread-iii	0.333	0.042	0.0	0.0	0.0	0.0	0.0	3.5	14.0	0.0	0.0	0.0	0.0	4.0	0.083	0.0	0.0	8.0	0.0	0.0	1 3/4 cups all-purpose flour,  2 teaspoons baking powder,  1/4 teaspoon baking soda,  1/2 teaspoon salt,  1 cup white sugar,  1/2 cup chopped pecans,  2 eggs,  1 cup mashed bananas,  1/2 cup vegetable oil,  1 teaspoon vanilla extract,
breakfast-bread	banana-nut-oatmeal-bread	0.0	0.0	1.5	2.0	2.0	0.0	0.0	1.75	20.0	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.0	0.0	4.664	0.333	1/3 cup steel cut oats,  1/3 cup boiling water,  1/4 cup warm water (110 degrees F/45 degrees C),  1 egg,  2 tablespoons vegetable oil,  1 cup mashed bananas,  3 tablespoons brown sugar,  1 1/2 teaspoons salt,  1/4 cup powdered buttermilk,  1 cup quick cooking oats,  2 1/2 cups all-purpose flour,  2 teaspoons active dry yeast,  1/2 cup chopped walnuts,
breakfast-bread	banana-nut-and-ginger-bread	0.0	0.333	16.0	0.0	0.0	0.0	0.0	3.5	25.0	0.0	0.0	0.0	0.0	1.0	0.167	0.0	0.0	0.0	0.0	0.0	2 cups packed brown sugar,  1 cup mashed bananas,  2 eggs,  1 teaspoon vanilla extract,  2 tablespoons vegetable oil (optional),  3 cups all-purpose flour,  2 teaspoons baking soda,  1 teaspoon salt,  1 1/2 teaspoons ground cinnamon,  1/2 teaspoon ground allspice,  1 tablespoon ground cardamom,  1/2 teaspoon ground cloves,  2 cups dark beer,  1 1/2 cups chopped walnuts,  2 tablespoons all-purpose flour,  2 cups dates, pitted and chopped,  2 tablespoons minced fresh ginger root,
breakfast-bread	banana-oatmeal-bread	0.0	0.167	0.0	0.0	0.0	0.0	0.0	3.5	8.0	0.0	0.0	0.0	2.0	0.0	0.083	4.0	0.0	8.0	0.0	0.0	1/2 cup shortening,  1 cup white sugar,  2 eggs, beaten,  1/2 teaspoon vanilla extract,  1 cup all-purpose flour,  1 cup quick cooking oats,  1 teaspoon baking soda,  1/2 teaspoon salt,  1/2 teaspoon ground cinnamon,  1 1/2 cups mashed bananas,  1/4 cup milk,  1/2 cup chopped raisins (optional),
breakfast-bread	banana-peanut-butter-bread	0.0	0.167	0.0	8.0	0.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1/2 cup butter, softened,  1 cup white sugar,  2 eggs,  1/2 cup peanut butter,  2 bananas, mashed,  2 cups all-purpose flour,  1 teaspoon baking soda,  1/2 cup chopped walnuts,
breakfast-bread	banana-sour-cream-bread	0.0	0.5	0.0	6.0	0.0	0.0	1.0	5.25	36.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	26.0	0.0	0.0	1/4 cup white sugar,  1 teaspoon ground cinnamon,  3/4 cup butter,  3 cups white sugar,  3 eggs,  6 very ripe bananas, mashed,  1 (16 ounce) container sour cream,  2 teaspoons vanilla extract,  2 teaspoons ground cinnamon,  1/2 teaspoon salt,  3 teaspoons baking soda,  4 1/2 cups all-purpose flour,  1 cup chopped walnuts (optional),
breakfast-bread	banana-wheat-bread	0.0	0.167	0.0	0.0	0.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	0.0	2.0	0.167	0.0	0.0	0.0	0.0	0.0	2 cups whole wheat flour,  1/4 cup wheat germ,  1 teaspoon salt,  1 teaspoon baking soda,  1 1/2 cups mashed bananas,  1/4 cup vegetable oil,  1/2 cup honey,  2 eggs,  1 teaspoon vanilla extract,  1/2 cup chopped pecans,
breakfast-bread	berber-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.667	0.208	0.0	0.0	0.0	8.0	0.0	3 1/2 cups all-purpose flour,  1 1/4 teaspoons salt,  4 teaspoons vegetable oil,  1 cup hot water,
breakfast-bread	best-basic-sweet-bread	0.0	0.0	0.0	2.664	0.0	0.0	0.0	3.5	32.0	0.0	0.0	0.0	8.0	1.0	0.083	0.0	0.0	2.664	0.0	0.5	1 cup milk,  1/3 cup white sugar,  1/3 cup butter,  1 tablespoon active dry yeast,  4 cups all-purpose flour,  1/2 teaspoon salt,  2 eggs,  2 tablespoons vegetable oil,
breakfast-bread	best-ever-banana-bread	0.0	0.167	0.0	2.664	2.664	0.0	0.0	3.5	14.0	0.0	0.0	0.0	0.0	4.0	0.083	0.0	0.0	12.0	0.0	0.0	2 eggs, beaten,  1/3 cup buttermilk,  1/2 cup vegetable oil,  1 cup mashed bananas,  1 1/2 cups white sugar,  1 3/4 cups all-purpose flour,  1 teaspoon baking soda,  1/2 teaspoon salt,  1/2 cup chopped pecans (optional),
